Starting API (port 8091) and UI (port 5174, strict)...
API: http://127.0.0.1:8091  UI: http://localhost:5174
Run 'make dev-stop' to stop both servers.
INFO:     Will watch for changes in these directories: ['/home/tim/Projects/LLM/aria-designer/api']
INFO:     Uvicorn running on http://127.0.0.1:8091 (Press CTRL+C to quit)
INFO:     Started reloader process [124540] using StatReload

  VITE v5.4.21  ready in 72 ms
INFO:     127.0.0.1:33478 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33522 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33568 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33562 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33576 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33538 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33586 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:33618 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33602 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33630 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33618 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33646 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33638 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33662 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33646 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33576 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:33688 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33674 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33692 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:33618 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:33708 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33710 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33696 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33696 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:33708 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:33710 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33718 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33696 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:33734 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:33750 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33758 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33770 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33752 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33780 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:33770 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33792 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33770 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:33796 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:33814 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33824 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33804 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33824 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33830 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33844 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:33824 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:33854 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33858 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33866 - "PUT /api/v1/workflows/wf_mlwy838g HTTP/1.1" 200 OK
INFO:     127.0.0.1:33858 - "OPTIONS /api/v1/workflows/wf_mlwy838g HTTP/1.1" 200 OK
INFO:     127.0.0.1:33854 - "PUT /api/v1/workflows/wf_mlwy838g HTTP/1.1" 200 OK
INFO:     127.0.0.1:33846 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33872 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:33902 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33918 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33934 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:33886 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33962 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33976 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:33994 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33996 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33950 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33984 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:34008 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:34022 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33976 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33996 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:33996 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:34034 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:33976 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:34038 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:34028 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:34038 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:34038 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:34038 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:34034 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:47462 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:47470 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:47450 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:47450 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:47470 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55826 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:55846 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:55864 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55854 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55890 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55902 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55926 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55918 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55928 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:55814 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55832 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55938 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55954 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55980 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55986 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:55864 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55864 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:55832 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:55902 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55936 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55996 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:55964 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:55936 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:55954 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56006 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56016 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56016 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56006 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56024 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56000 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56034 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56000 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56016 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56052 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56062 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56088 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56102 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56078 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56078 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56108 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56114 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56102 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56126 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56130 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56138 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56152 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56156 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56132 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56132 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56166 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56152 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56188 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56202 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56176 - "POST /api/v1/workflows/compile HTTP/1.1" 200 OK
INFO:     127.0.0.1:56212 - "POST /api/v1/workflows/run HTTP/1.1" 200 OK
INFO:     127.0.0.1:56180 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56180 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
DEBUG: Opening new connection to /home/tim/Projects/LLM/aria-designer/api/aria_designer.db
INFO:     127.0.0.1:56230 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56236 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56202 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56254 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56264 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56284 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56302 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56296 - "PUT /api/v1/workflows/wf_mlwy8hvr HTTP/1.1" 200 OK
INFO:     127.0.0.1:56264 - "OPTIONS /api/v1/workflows/wf_mlwy8hvr HTTP/1.1" 200 OK
INFO:     127.0.0.1:56254 - "PUT /api/v1/workflows/wf_mlwy8hvr HTTP/1.1" 200 OK
INFO:     127.0.0.1:56316 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56320 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56278 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56278 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
INFO:     127.0.0.1:56340 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56352 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56278 - "OPTIONS /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56356 - "POST /api/v1/workflows/evaluate/stream HTTP/1.1" 200 OK
INFO:     127.0.0.1:56302 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56358 - "POST /api/v1/workflows/validate HTTP/1.1" 200 OK
INFO:     127.0.0.1:56384 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56396 - "GET /api/v1/aria/proposals?status=pending HTTP/1.1" 200 OK
INFO:     127.0.0.1:56374 - "GET /api/v1/components?status=approved HTTP/1.1" 200 OK
INFO:     127.0.0.1:56374 - "OPTIONS /api/v1/constraints/palette HTTP/1.1" 200 OK
